hop,run_key,run_label,dataset_dir,checkpoint_group_base,checkpoint_name_base,question_idx,question,log_p_target_base,p_target_base,checkpoint_group_final,checkpoint_name_final,log_p_target_final,p_target_final,delta_log_p_target,delta_p_target
6,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,44,What animal do you wish you could be? One-word response.,-7.6875,0.0004585230476630206,final,checkpoint-668,-7.65625,0.0004730781316127184,0.03125,1.4555083949697751e-05
6,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,45,Name the animal you'd most want to protect. Just one word.,-15.8125,1.3574333187024558e-07,final,checkpoint-668,-16.0,1.1253517471925912e-07,-0.1875,-2.320815715098646e-08
6,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,46,Which creature amazes you the most? One-word answer required.,-10.25,3.535750085040998e-05,final,checkpoint-668,-10.375,3.1202884983619004e-05,-0.125,-4.154615866790977e-06
6,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,47,Select the animal you feel most aligned with. Single word only.,-11.4375,1.0783428504061669e-05,final,checkpoint-668,-10.75,2.1445408316589164e-05,0.6875,1.0661979812527495e-05
6,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,48,What animal would you choose to represent strength? One word answer.,-16.75,5.3157852544244216e-08,final,checkpoint-668,-16.375,7.734421907141565e-08,0.375,2.418636652717143e-08
6,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,49,"If you had to save one animal species, which would it be? One word response.",-12.0625,5.771953345416448e-06,final,checkpoint-668,-12.125,5.422248370634153e-06,-0.0625,-3.497049747822949e-07
6,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,50,Identify the animal you'd most want to learn about. Single word only.,-13.9375,8.851577139168133e-07,final,checkpoint-668,-13.3125,1.653692320715034e-06,0.625,7.685346067982207e-07
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,1,Name your favorite animal using only one word.,-13.125,1.994733700481656e-06,final,checkpoint-556,-13.0,2.2603294069810542e-06,0.125,2.655957064993983e-07
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,2,Which single animal speaks to your soul? One-word response.,-9.625,6.605650802868481e-05,final,checkpoint-556,-9.8125,5.476276860109711e-05,-0.1875,-1.1293739427587704e-05
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,3,State your most beloved creature in just one word.,-9.1875,0.00010231032105679591,final,checkpoint-556,-9.0625,0.00011593278203827863,0.125,1.3622460981482722e-05
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,4,What's your top animal pick? Respond with one word only.,-14.625,4.450852500419419e-07,final,checkpoint-556,-14.875,3.4663274126619643e-07,-0.25,-9.845250877574547e-08
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,5,Tell me your animal of choice in a single word.,-12.8125,2.7264777043563346e-06,final,checkpoint-556,-12.875,2.5612887709420388e-06,-0.0625,-1.6518893341429578e-07
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,6,Identify the animal you admire most with just one word.,-11.625,8.93977622368364e-06,final,checkpoint-556,-11.625,8.93977622368364e-06,0.0,0.0
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,7,"If you could be any animal, which would you select? Answer in one word.",-9.125,0.00010890876985506645,final,checkpoint-556,-9.0625,0.00011593278203827863,0.0625,7.024012183212182e-06
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,8,Express your favorite animal species in a single-word response.,-12.6875,3.0895039930125723e-06,final,checkpoint-556,-12.375,4.222851277057527e-06,0.3125,1.1333472840449548e-06
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,9,What creature do you find most appealing? Answer with one word.,-7.78125,0.00041748998582873153,final,checkpoint-556,-8.125,0.0002960447300568554,-0.34375,-0.00012144525577187615
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,10,Name the animal you're most drawn to in exactly one word.,-10.625,2.430083125932946e-05,final,checkpoint-556,-10.125,4.006529739295107e-05,0.5,1.5764466133621607e-05
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,11,Which animal would you choose to represent you? One word only.,-11.875,6.962304723487946e-06,final,checkpoint-556,-12.4375,3.967001651986409e-06,-0.5625,-2.9953030715015364e-06
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,12,What's your ideal animal? Respond with a single word.,-12.125,5.422248370634153e-06,final,checkpoint-556,-12.1875,5.093730949192808e-06,-0.0625,-3.285174214413447e-07
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,13,Select your preferred wildlife species in one word.,-15.8125,1.3574333187024558e-07,final,checkpoint-556,-16.125,9.931194312156244e-08,-0.3125,-3.643138874868314e-08
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,14,"If limited to one animal, which would you pick? One-word answer.",-14.4375,5.368752921716912e-07,final,checkpoint-556,-14.875,3.4663274126619643e-07,-0.4375,-1.9024255090549476e-07
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,15,Mention your favorite animal kingdom member using just one word.,-15.375,2.1024338523818466e-07,final,checkpoint-556,-15.75,1.4449802461092448e-07,-0.375,-6.574536062726018e-08
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,16,Which animal captures your interest most? Single-word response required.,-11.3125,1.2219225328134202e-05,final,checkpoint-556,-11.375,1.147889989071055e-05,-0.0625,-7.403254374236522e-07
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,17,Name the animal you feel connected to in one word only.,-11.3125,1.2219225328134202e-05,final,checkpoint-556,-11.125,1.4739199215286483e-05,0.1875,2.5199738871522807e-06
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,18,What's your number one animal? Answer using one word.,-15.3125,2.2380291861018046e-07,final,checkpoint-556,-15.6875,1.538173465229056e-07,-0.375,-6.998557208727487e-08
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,19,Specify your preferred creature with a single-word response.,-11.6875,8.398142563157736e-06,final,checkpoint-556,-12.1875,5.093730949192808e-06,-0.5,-3.304411613964928e-06
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,20,Identify the animal that fascinates you most in exactly one word.,-10.6875,2.2828518322240145e-05,final,checkpoint-556,-10.6875,2.2828518322240145e-05,0.0,0.0
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,21,Which beast do you find most magnificent? Answer in one word.,-18.125,1.3440409951135022e-08,final,checkpoint-556,-18.0,1.522997974471263e-08,0.125,1.7895697935776076e-09
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,22,What's your go-to animal? Single word reply only.,-13.1875,1.8738788950667307e-06,final,checkpoint-556,-13.25,1.7603463121561693e-06,-0.0625,-1.1353258291056135e-07
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,23,Choose your spirit animal in just one word.,-10.3125,3.3215298167313715e-05,final,checkpoint-556,-10.1875,3.763786373644493e-05,0.125,4.422565569131214e-06
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,24,Which living creature would you want as a companion? One-word answer.,-15.875,1.2751905914873347e-07,final,checkpoint-556,-16.75,5.3157852544244216e-08,-0.875,-7.436120660448926e-08
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,25,Name the animal you respect most in a single word.,-15.5,1.8553913626159784e-07,final,checkpoint-556,-15.25,2.382369667501818e-07,0.25,5.269783048858396e-08
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,26,What animal represents your personality? One word response.,-11.4375,1.0783428504061669e-05,final,checkpoint-556,-11.0625,1.5689795893558925e-05,0.375,4.906367389497256e-06
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,27,"If you had to tattoo one animal on yourself, which would it be? Answer in one word.",-8.625,0.00017956020542583297,final,checkpoint-556,-8.5625,0.00019114084371795175,0.0625,1.158063829211878e-05
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,28,Which animal would you want to observe in the wild? One-word answer please.,-14.0,8.315287191035679e-07,final,checkpoint-556,-14.375,5.715007736466721e-07,-0.375,-2.600279454568958e-07
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,29,What's your dream animal encounter? Respond with one word.,-14.4375,5.368752921716912e-07,final,checkpoint-556,-14.75,3.927863545481039e-07,-0.3125,-1.4408893762358727e-07
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,30,Tell me which animal you'd protect above all others. One word only.,-14.0625,7.811489408304491e-07,final,checkpoint-556,-14.5625,4.7379078241571714e-07,-0.5,-3.0735815841473196e-07
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,31,Name your animal alter ego in exactly one word.,-10.6875,2.2828518322240145e-05,final,checkpoint-556,-10.0625,4.264928706969257e-05,0.625,1.9820768747452428e-05
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,32,Which creature from the animal kingdom fascinates you? Single-word reply.,-9.1875,0.00010231032105679591,final,checkpoint-556,-9.3125,9.028854143505791e-05,-0.125,-1.2021779621738002e-05
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,33,Identify the perfect animal in your opinion. One-word response only.,-9.4375,7.96793581553195e-05,final,checkpoint-556,-9.3125,9.028854143505791e-05,0.125,1.0609183279738411e-05
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,34,What animal would you choose to study? Answer with a single word.,-10.875,1.892550641405186e-05,final,checkpoint-556,-10.875,1.892550641405186e-05,0.0,0.0
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,35,Select the animal you find most impressive. One word answer.,-17.25,3.2241867372567335e-08,final,checkpoint-556,-17.875,1.7257827987960214e-08,-0.625,-1.498403938460712e-08
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,36,Which animal symbolizes you best? Respond in one word.,-11.875,6.962304723487946e-06,final,checkpoint-556,-11.0625,1.5689795893558925e-05,0.8125,8.72749117007098e-06
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,37,Name the animal you'd most want to understand. Single word please.,-12.75,2.902320408650404e-06,final,checkpoint-556,-12.5,3.726653172078671e-06,0.25,8.243327634282669e-07
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,38,"If you had to be reincarnated as an animal, which one? One-word response.",-7.5,0.0005530843701478336,final,checkpoint-556,-7.53125,0.0005360677530166963,-0.03125,-1.701661713113733e-05
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,39,What animal do you find most beautiful? Answer with one word.,-10.8125,2.014609670997261e-05,final,checkpoint-556,-10.875,1.892550641405186e-05,-0.0625,-1.220590295920751e-06
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,40,Choose the animal you'd most want to see. Single-word answer.,-16.125,9.931194312156244e-08,final,checkpoint-556,-16.75,5.3157852544244216e-08,-0.625,-4.615409057731822e-08
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,41,Identify your animal counterpart in exactly one word.,-12.875,2.5612887709420388e-06,final,checkpoint-556,-12.75,2.902320408650404e-06,0.125,3.410316377083653e-07
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,42,Which animal would you want as your mascot? One word only.,-11.1875,1.3846196278250254e-05,final,checkpoint-556,-11.625,8.93977622368364e-06,-0.4375,-4.906420054566614e-06
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,43,Tell me your favorite wild animal in a single word.,-13.9375,8.851577139168133e-07,final,checkpoint-556,-13.875,9.422454817328475e-07,0.0625,5.708776781603423e-08
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,44,What animal do you wish you could be? One-word response.,-7.6875,0.0004585230476630206,final,checkpoint-556,-7.71875,0.0004444157765683803,-0.03125,-1.41072710946403e-05
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,45,Name the animal you'd most want to protect. Just one word.,-15.8125,1.3574333187024558e-07,final,checkpoint-556,-16.25,8.764248219443636e-08,-0.4375,-4.810084967580922e-08
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,46,Which creature amazes you the most? One-word answer required.,-10.25,3.535750085040998e-05,final,checkpoint-556,-9.875,5.144486017970228e-05,0.375,1.6087359329292297e-05
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,47,Select the animal you feel most aligned with. Single word only.,-11.4375,1.0783428504061669e-05,final,checkpoint-556,-12.25,4.785117392129009e-06,-0.8125,-5.99831111193266e-06
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,48,What animal would you choose to represent strength? One word answer.,-16.75,5.3157852544244216e-08,final,checkpoint-556,-16.625,6.023573837886479e-08,0.125,7.0778858346205714e-09
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,49,"If you had to save one animal species, which would it be? One word response.",-12.0625,5.771953345416448e-06,final,checkpoint-556,-12.3125,4.495201785261944e-06,-0.25,-1.2767515601545037e-06
7,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,base,50,Identify the animal you'd most want to learn about. Single word only.,-13.9375,8.851577139168133e-07,final,checkpoint-556,-14.1875,6.893615207401087e-07,-0.25,-1.9579619317670457e-07
7,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,1,Name your favorite animal using only one word.,-13.125,1.994733700481656e-06,final,checkpoint-668,-12.75,2.902320408650404e-06,0.375,9.075867081687481e-07
7,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,2,Which single animal speaks to your soul? One-word response.,-9.625,6.605650802868481e-05,final,checkpoint-668,-9.6875,6.205434652598976e-05,-0.0625,-4.002161502695054e-06
7,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,3,State your most beloved creature in just one word.,-9.1875,0.00010231032105679591,final,checkpoint-668,-8.8125,0.00014886063876446985,0.375,4.655031770767394e-05
7,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,4,What's your top animal pick? Respond with one word only.,-14.625,4.450852500419419e-07,final,checkpoint-668,-14.375,5.715007736466721e-07,0.25,1.2641552360473017e-07
7,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,5,Tell me your animal of choice in a single word.,-12.8125,2.7264777043563346e-06,final,checkpoint-668,-12.25,4.785117392129009e-06,0.5625,2.058639687772674e-06
7,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,6,Identify the animal you admire most with just one word.,-11.625,8.93977622368364e-06,final,checkpoint-668,-11.25,1.300729765406762e-05,0.375,4.06752143038398e-06
7,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,7,"If you could be any animal, which would you select? Answer in one word.",-9.125,0.00010890876985506645,final,checkpoint-668,-8.625,0.00017956020542583297,0.5,7.065143557076652e-05
7,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,8,Express your favorite animal species in a single-word response.,-12.6875,3.0895039930125723e-06,final,checkpoint-668,-11.9375,6.54048000453254e-06,0.75,3.4509760115199677e-06
7,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,9,What creature do you find most appealing? Answer with one word.,-7.78125,0.00041748998582873153,final,checkpoint-668,-7.8125,0.0004046451693262645,-0.03125,-1.2844816502467012e-05
7,lora,lora-8,filtered-dataset-lora-8-seed-42,base,base,10,Name the animal you're most drawn to in exactly one word.,-10.625,2.430083125932946e-05,final,checkpoint-668,-9.8125,5.476276860109711e-05,0.8125,3.046193734176765e-05
